# delta,gap,coarse,fine
5.460000000000000409e-01,1.272026968461318575e+00,7.986956003976549844e-18,2.531258758050904945e-01
5.480000000000000426e-01,1.271086104333392086e+00,5.529431079676072613e-18,2.529770095333609414e-01
5.500000000000000444e-01,1.270146323748786443e+00,2.818925648462311528e-18,2.528276125974051047e-01
5.520000000000000462e-01,1.269207664865923846e+00,1.843143693225357538e-17,2.526776860724330165e-01
5.540000000000000480e-01,1.268270166206661997e+00,5.384870790011338432e-18,2.525272311059014174e-01
5.560000000000000497e-01,1.267333866657509134e+00,1.619075244245020058e-17,2.523762489188001723e-01
5.580000000000000515e-01,1.266398805471290245e+00,9.396418828207704453e-19,2.522247408069344110e-01
5.600000000000000533e-01,1.265465022267630246e+00,3.288746589872696655e-18,2.520727081422228233e-01
5.620000000000000551e-01,1.264532557034669935e+00,1.651601309419585191e-17,2.519201523740206561e-01
5.640000000000000568e-01,1.263601450130938275e+00,1.084202172485504434e-18,2.517670750304287219e-01
5.660000000000000586e-01,1.262671742284990017e+00,1.763635533909753777e-17,2.516134777196382677e-01
5.680000000000000604e-01,1.261743474596819681e+00,1.651601309419585191e-17,2.514593621312761207e-01
5.700000000000000622e-01,1.260816688540661090e+00,4.372948762358201474e-18,2.513047300377584947e-01
5.720000000000000639e-01,1.259891425963154177e+00,1.438374882164102446e-17,2.511495832956667784e-01
5.740000000000000657e-01,1.258967729087814291e+00,1.626303258728256651e-18,2.509939238471151080e-01
5.760000000000000675e-01,1.258045640512211349e+00,2.457524924300476845e-18,2.508377537211515240e-01
5.779999999999999583e-01,1.257125203212353881e+00,3.830847676115449257e-18,2.506810750351508021e-01
