# delta,gap,coarse,fine
4.259999999999999898e-01,1.277042527384338655e+00,2.247912504286612629e-17,1.581963051773917495e-01
4.279999999999999916e-01,1.277758377389421440e+00,8.669099870832012023e-18,1.577070615070257364e-01
4.299999999999999933e-01,1.278473600014880418e+00,9.692315671115206833e-18,1.572168991272407668e-01
4.319999999999999951e-01,1.279188185291275204e+00,2.746645503629944438e-18,1.567258213641493092e-01
4.339999999999999969e-01,2.551421414839118995e+00,8.108928748381168900e-19,1.562338315800539945e-01
4.359999999999999987e-01,2.550134350847038434e+00,1.157837570033478328e-17,1.557409331733781432e-01
4.380000000000000004e-01,1.281328017081094117e+00,3.717909949814875365e-18,1.552471295786182481e-01
4.400000000000000022e-01,1.282039952936781191e+00,1.715524062505709556e-18,1.547524242662740024e-01
4.420000000000000040e-01,1.282751201353477200e+00,4.690303773262812154e-18,1.542568207427852944e-01
4.440000000000000058e-01,1.283461752268323153e+00,3.354250471127029343e-18,1.537603225504596549e-01
4.460000000000000075e-01,1.284171595605322125e+00,9.589542340181686086e-18,1.532629332674042000e-01
4.480000000000000093e-01,1.284880721275094118e+00,2.041914091514366556e-18,1.527646565074467777e-01
4.500000000000000111e-01,1.285589119175828188e+00,5.556536133988210224e-18,1.522654959200490099e-01
4.520000000000000129e-01,1.286296779194266549e+00,7.087971702623985237e-18,1.517654551902371529e-01
4.540000000000000147e-01,1.287003691205317324e+00,1.942528892369862239e-18,1.512645380385038985e-01
4.560000000000000164e-01,1.287709845073742088e+00,1.462035335824072775e-17,1.507627482207223868e-01
4.580000000000000182e-01,1.288415230653715327e+00,1.874766256589518212e-18,1.502600895280474802e-01
4.600000000000000200e-01,1.289119837790526191e+00,2.434937379040361913e-18,1.497565657868272504e-01
4.620000000000000218e-01,1.289823656320063350e+00,3.058353628219526963e-18,1.492521808584958420e-01
4.640000000000000235e-01,1.290526676070463452e+00,3.295522853450731057e-18,1.487469386394703330e-01
4.660000000000000253e-01,1.291228886861489400e+00,2.081442295719567495e-18,1.482408430610424321e-01
4.680000000000000271e-01,2.530373495860192889e+00,4.612376742115416523e-18,1.477338980892705100e-01
4.700000000000000289e-01,1.292630840813391302e+00,1.269420043618444839e-18,1.472261077248577799e-01
4.720000000000000306e-01,1.293330563582035353e+00,9.486769009248163798e-18,1.467174760030419411e-01
4.740000000000000324e-01,2.526845206966168433e+00,3.275194062716627849e-18,1.462080069934713344e-01
4.760000000000000342e-01,1.294727449685673548e+00,4.244199754375547822e-18,1.456977048000744068e-01
4.780000000000000360e-01,1.295424592599822233e+00,3.693063650028749478e-18,1.451865735609388086e-01
4.799999999999999822e-01,1.296120855136230432e+00,1.199850404217291625e-17,1.446746174481729208e-01
4.819999999999999840e-01,1.296816227076636352e+00,1.878380263831136432e-17,1.441618406677740438e-01
4.839999999999999858e-01,1.297510698201573831e+00,1.301042606982605321e-18,1.436482474594878433e-01
4.859999999999999876e-01,1.298204258289835877e+00,1.811069378955994596e-17,1.431338420966649927e-01
4.879999999999999893e-01,1.298896897120197735e+00,1.897353801849632760e-18,1.426186288861176488e-01
4.899999999999999911e-01,1.299588604470869768e+00,4.034135583456481338e-18,1.421026121679627163e-01
4.919999999999999929e-01,1.300279370121767641e+00,6.812403650450586450e-18,1.415857963154819876e-01
4.939999999999999947e-01,1.300969183853723621e+00,1.553119612085485102e-17,1.410681857349540269e-01
4.959999999999999964e-01,1.301658035450042661e+00,5.651403824080691862e-18,1.405497848654967130e-01
4.979999999999999982e-01,1.302345914696473983e+00,1.740596237744436807e-17,1.400305981789081722e-01
5.000000000000000000e-01,1.303032811383236123e+00,3.586902187306210759e-18,1.395106301794956094e-01
5.020000000000000018e-01,1.303718715303745057e+00,1.918586094394140657e-17,1.389898854039079423e-01
5.040000000000000036e-01,1.304403616257076237e+00,8.136033802693306704e-18,1.384683684209585264e-01
5.060000000000000053e-01,1.305087504047865110e+00,1.136605277488970430e-17,1.379460838314534588e-01
5.080000000000000071e-01,2.507930217716367594e+00,8.773002579028540559e-18,1.374230362680062267e-01
5.100000000000000089e-01,2.506875310529459000e+00,8.520022072115255164e-18,1.368992303948584621e-01
5.120000000000000107e-01,1.307132986590477941e+00,1.599198204416119040e-18,1.363746709076911756e-01
