# delta,gap,coarse,fine
3.719999999999999973e-01,1.726299627879157583e+00,5.493291007259888876e-18,2.726898681933895841e-01
3.739999999999999991e-01,1.724615656694176380e+00,6.505213034913026604e-18,2.724883774674179415e-01
3.760000000000000009e-01,1.722928076117430152e+00,6.975033976323411345e-18,2.722863743785126078e-01
3.780000000000000027e-01,1.721236902400526958e+00,1.897353801849632760e-18,2.720838590546121316e-01
3.800000000000000044e-01,1.719542151915465666e+00,2.864100738982541008e-18,2.718808316366881361e-01
3.820000000000000062e-01,1.717843841153687379e+00,9.830099697201907382e-18,2.716772922788258660e-01
3.840000000000000080e-01,1.716141986725347124e+00,1.460058925613812535e-17,2.714732411483098407e-01
3.860000000000000098e-01,1.714436605358823584e+00,9.396418828207704453e-19,2.712686784257135608e-01
3.880000000000000115e-01,1.712727713898207327e+00,4.824699667560494731e-18,2.710636043049788335e-01
3.900000000000000133e-01,1.711015329304007793e+00,2.782785576046128176e-18,2.708580189934959304e-01
3.920000000000000151e-01,1.709299468651096277e+00,3.794707603699265519e-19,2.706519227122031745e-01
3.940000000000000169e-01,1.707580149128109070e+00,6.270302564207834233e-18,2.704453156956572735e-01
3.960000000000000187e-01,1.705857388036324807e+00,1.248639501979139325e-17,2.702381981921203047e-01
3.980000000000000204e-01,1.704131202788602195e+00,3.270676553664605171e-18,2.700305704636526971e-01
4.000000000000000222e-01,1.702401610908072627e+00,1.752793512184898963e-18,2.698224327861808991e-01
4.020000000000000240e-01,1.700668630028022932e+00,1.308270621465842068e-17,2.696137854496022390e-01
4.040000000000000258e-01,1.698932277889475984e+00,2.168404344971008868e-18,2.694046287578492072e-01
4.060000000000000275e-01,1.697192572341251093e+00,2.005774019098183203e-18,2.691949630289858231e-01
4.080000000000000293e-01,1.695449531338219629e+00,2.800855612254219659e-18,2.689847885952834639e-01
4.100000000000000311e-01,1.693703172940850266e+00,1.337182679398788866e-18,2.687741058033136787e-01
4.120000000000000329e-01,1.691953515313343814e+00,1.447409900268148419e-17,2.685629150140199650e-01
4.140000000000000346e-01,1.690200576722723724e+00,5.746271514173173500e-18,2.683512166028093060e-01
4.160000000000000364e-01,1.688444375538800557e+00,5.493291007259888876e-18,2.681390109596313298e-01
4.179999999999999827e-01,1.686684930231329815e+00,6.776263578034402713e-18,2.679262984890635746e-01
4.199999999999999845e-01,1.684922259370090103e+00,3.903127820947815962e-18,2.677130796103884824e-01
4.219999999999999862e-01,1.683156381623550857e+00,1.391392788023064126e-17,2.674993547576882680e-01
4.239999999999999880e-01,1.681387315757294942e+00,5.475220971051797392e-18,2.672851243799067023e-01
4.259999999999999898e-01,1.679615080633439561e+00,6.252232527999741979e-18,2.670703889409550280e-01
4.279999999999999916e-01,1.677839695209282667e+00,7.806255641895631925e-18,2.668551489197740212e-01
4.299999999999999933e-01,1.676061178535903196e+00,3.361026734705063745e-18,2.666394048104262504e-01
4.319999999999999951e-01,1.674279549757343943e+00,2.927345865710861972e-18,2.664231571221748474e-01
4.339999999999999969e-01,1.672494828109471143e+00,1.864827736675067626e-17,2.662064063795619995e-01
4.359999999999999987e-01,1.670707032918528512e+00,9.107298248878237246e-18,2.659891531224934380e-01
4.380000000000000004e-01,1.668916183600014591e+00,5.077680174473779356e-18,2.657713979063169862e-01
4.400000000000000022e-01,1.667122299657663120e+00,2.737610485525898696e-17,2.655531413019038833e-01
4.420000000000000040e-01,1.665325400682334589e+00,2.023844055306275072e-18,2.653343838957282763e-01
4.440000000000000058e-01,1.663525506350492122e+00,8.709757452300218440e-18,2.651151262899455463e-01
4.460000000000000075e-01,1.661722636423412780e+00,1.807003620809174137e-19,2.648953691024756862e-01
4.480000000000000093e-01,1.659916810745666993e+00,4.734349486520035772e-18,2.646751129670766867e-01
4.500000000000000111e-01,1.658108049244269466e+00,9.396418828207704453e-19,2.644543585334296898e-01
4.520000000000000129e-01,1.656296371926568867e+00,3.433306879537430836e-18,2.642331064672132634e-01
4.540000000000000147e-01,1.654481798880631516e+00,6.432932890080659899e-18,2.640113574501817828e-01
4.560000000000000164e-01,1.652664350272807781e+00,1.250446505599948396e-17,2.637891121802440342e-01
4.580000000000000182e-01,1.650844046346556127e+00,1.301042606982605321e-17,2.635663713715473144e-01
4.600000000000000200e-01,1.649020907421718363e+00,1.380550766298208928e-17,2.633431357545379381e-01
4.620000000000000218e-01,1.647194953893333036e+00,1.051676107310939301e-17,2.631194060760583819e-01
4.640000000000000235e-01,1.645366206229635253e+00,3.035766082959412415e-18,2.628951830994049610e-01
4.660000000000000253e-01,1.643534684972031812e+00,1.441988889405720897e-17,2.626704676044220865e-01
4.680000000000000271e-01,1.641700410732681803e+00,1.192622389734054877e-18,2.624452603875621071e-01
4.700000000000000289e-01,1.639863404193988572e+00,3.397166807121247098e-18,2.622195622619689637e-01
4.720000000000000306e-01,1.638023686107356269e+00,7.029244084947686567e-18,2.619933740575522418e-01
4.740000000000000324e-01,1.636181277291665737e+00,1.575707157345599880e-17,2.617666966210629442e-01
4.760000000000000342e-01,1.634336198631984871e+00,9.161508357502512467e-18,2.615395308161611032e-01
