# delta,gap,coarse,fine
2.380000000000000171e-01,1.651788799091242765e-01,8.758323586285221693e-16,4.138090940760820458e-02
2.399999999999999911e-01,1.654300931014400788e-01,1.750237202043124825e-15,4.138489520876371258e-02
2.419999999999999929e-01,1.656813983983260741e-01,7.310370261441850436e-16,4.138881368092969804e-02
2.439999999999999947e-01,1.659327965389838511e-01,5.968640162140088782e-16,4.139266493480626280e-02
2.459999999999999964e-01,1.661842882625301776e-01,7.768279713798873420e-16,4.139644908045204269e-02
2.479999999999999982e-01,1.664358743080165404e-01,1.279500626840017539e-15,4.140016622728974471e-02
2.500000000000000000e-01,1.666875554144175986e-01,7.825304618785993089e-16,4.140381648411332188e-02
2.520000000000000018e-01,1.669393323206187496e-01,1.082026171313787738e-15,4.140739995909292759e-02
2.540000000000000036e-01,1.671912057654529882e-01,1.456177882412312504e-15,4.141091675978225695e-02
2.560000000000000053e-01,1.674431764876653794e-01,1.119921578340997881e-15,4.141436699312341790e-02
2.580000000000000071e-01,1.676952452259423687e-01,1.194643833862677265e-15,4.141775076545382156e-02
2.600000000000000089e-01,1.679474127188793631e-01,8.357039080545536737e-16,4.142106818251155287e-02
2.620000000000000107e-01,1.681996797050189230e-01,8.469291592484820856e-16,4.142431934944109523e-02
2.640000000000000124e-01,1.684520469228236728e-01,7.173886783859580955e-16,4.142750437080020692e-02
2.660000000000000142e-01,1.687045151107025021e-01,8.678701695149929410e-16,4.143062335056500040e-02
2.680000000000000160e-01,1.689570850069825880e-01,1.076805907259859485e-15,4.143367639213559050e-02
2.700000000000000178e-01,1.692097573499165009e-01,1.001321136797194019e-15,4.143666359834261709e-02
2.720000000000000195e-01,1.694625328777230600e-01,1.476925345650375752e-15,4.143958507145178993e-02
2.740000000000000213e-01,1.697154123285180560e-01,6.628006077787502439e-16,4.144244091317110523e-02
2.760000000000000231e-01,1.699683964403737590e-01,1.532533111577179773e-15,4.144523122465496728e-02
2.780000000000000249e-01,1.702214859512976020e-01,6.862521707613636422e-16,4.144795610651075268e-02
2.800000000000000266e-01,1.704746815992272957e-01,6.392315189747053115e-16,4.145061565880441695e-02
2.820000000000000284e-01,1.707279841220272765e-01,8.058190504282050593e-16,4.145320998106509502e-02
2.840000000000000302e-01,1.709813942575224566e-01,6.456624313382763750e-16,4.145573917229181810e-02
2.860000000000000320e-01,1.712349127434635854e-01,8.554296907395506251e-16,4.145820333095827370e-02
2.880000000000000338e-01,1.714885403175312462e-01,1.010913917273746979e-15,4.146060255501776703e-02
2.899999999999999800e-01,1.717422777173598369e-01,5.563246487815036402e-16,4.146293694191003493e-02
2.919999999999999818e-01,1.719961256805122574e-01,1.258904517801716794e-15,4.146520658856536062e-02
2.939999999999999836e-01,1.722500849445021132e-01,1.287325623085871173e-15,4.146741159141024285e-02
2.959999999999999853e-01,1.725041562467630740e-01,6.625011551621162471e-16,4.146955204637291920e-02
2.979999999999999871e-01,1.727583403246870652e-01,5.005487468146696409e-16,4.147162804888829962e-02
2.999999999999999889e-01,1.730126379155931815e-01,8.359034637229708666e-16,4.147363969390308741e-02
3.019999999999999907e-01,1.732670497567538881e-01,1.015730781886545371e-15,4.147558707588160087e-02
3.039999999999999925e-01,1.735215765853723724e-01,5.637123377985576392e-16,4.147747028881032527e-02
3.059999999999999942e-01,1.737762191385994193e-01,8.514163162865617416e-16,4.147928942620292270e-02
3.079999999999999960e-01,1.740309781535112066e-01,8.694702941616951194e-16,4.148104458110589421e-02
3.099999999999999978e-01,1.742858543671488292e-01,1.206614659338646673e-15,4.148273584610324971e-02
3.119999999999999996e-01,1.745408485164796630e-01,5.897610626161303325e-16,4.148436331332170518e-02
3.140000000000000013e-01,1.747959613384146849e-01,1.341514926463379461e-15,4.148592707443497785e-02
3.160000000000000031e-01,1.750511935698009225e-01,1.053883289883026796e-15,4.148742722066966343e-02
3.180000000000000049e-01,1.753065459474303367e-01,9.614771304748253580e-16,4.148886384280993378e-02
3.200000000000000067e-01,1.755620192080371567e-01,6.994529145465258960e-16,4.149023703120180429e-02
3.220000000000000084e-01,1.758176140883023209e-01,9.379332409009612410e-16,4.149154687575892786e-02
