# delta,gap,coarse,fine
4.140000000000000346e-01,8.050206805729294146e-01,2.312964634635742664e-18,1.172479486157468886e-01
4.160000000000000364e-01,8.091282945037692187e-01,2.312964634635742895e-17,1.177374587662086969e-01
4.179999999999999827e-01,8.132367575029615381e-01,4.625929269271485328e-18,1.182274607527521032e-01
4.199999999999999845e-01,8.173460503542990807e-01,2.312964634635742664e-18,1.187179327227478320e-01
4.219999999999999862e-01,8.214561538299367527e-01,6.938893903907228378e-18,1.192088531890703462e-01
4.239999999999999880e-01,8.255670486907638050e-01,9.251858538542970657e-18,1.197002010241090264e-01
4.259999999999999898e-01,8.296787156864295909e-01,2.312964634635742664e-18,1.201919554538592033e-01
4.279999999999999916e-01,8.337911355560043702e-01,9.251858538542970657e-18,1.206840960521019523e-01
4.299999999999999933e-01,8.379042890279144729e-01,9.251858538542970657e-18,1.211766027346587449e-01
4.319999999999999951e-01,8.420181568203970457e-01,0.000000000000000000e+00,1.216694557537351257e-01
4.339999999999999969e-01,8.461327196416208452e-01,2.312964634635742664e-18,1.221626356923453949e-01
4.359999999999999987e-01,8.502479581901960515e-01,2.544261098099316969e-17,1.226561234588183086e-01
4.380000000000000004e-01,8.543638531551565052e-01,4.625929269271485328e-18,1.231499002813883359e-01
4.400000000000000022e-01,8.584803852165094895e-01,1.387778780781445676e-17,1.236439477028671158e-01
4.420000000000000040e-01,8.625975350452330659e-01,2.312964634635742664e-18,1.241382475753980835e-01
4.440000000000000058e-01,8.667152833038009874e-01,4.625929269271485328e-18,1.246327820552914772e-01
4.460000000000000075e-01,8.708336106463141491e-01,0.000000000000000000e+00,1.251275335979428749e-01
4.480000000000000093e-01,8.749524977187839170e-01,0.000000000000000000e+00,1.256224849528280729e-01
4.500000000000000111e-01,8.790719251593888117e-01,4.625929269271485328e-18,1.261176191585825501e-01
4.520000000000000129e-01,8.831918735988075753e-01,2.312964634635742664e-18,1.266129195381578143e-01
4.540000000000000147e-01,8.873123236604563147e-01,1.619075244245020058e-17,1.271083696940560892e-01
4.560000000000000164e-01,8.914332559606981121e-01,2.312964634635742895e-17,1.276039535036454231e-01
4.580000000000000182e-01,8.955546511092844497e-01,2.312964634635742664e-18,1.280996551145494600e-01
4.600000000000000200e-01,8.996764897093774138e-01,3.700743415417188263e-17,1.285954589401144543e-01
4.620000000000000218e-01,9.037987523580595095e-01,0.000000000000000000e+00,1.290913496549540018e-01
