# delta,gap,coarse,fine
3.160000000000000031e-01,6.051839526762083921e-01,4.625929269271485328e-18,9.443749729317246766e-02
3.180000000000000049e-01,6.092267386835565901e-01,2.081668171172168513e-17,9.486671222142444015e-02
3.200000000000000067e-01,6.132712953871095607e-01,1.156482317317871448e-17,9.529807880417738575e-02
3.220000000000000084e-01,6.173176044786981009e-01,2.544261098099316969e-17,9.573154889501132858e-02
3.240000000000000102e-01,6.213656476248807792e-01,4.625929269271485328e-18,9.616707503935997825e-02
3.260000000000000120e-01,6.254154064671197943e-01,9.251858538542970657e-18,9.660461047039738125e-02
3.280000000000000138e-01,6.294668626223005603e-01,1.850371707708594131e-17,9.704410910458069472e-02
3.300000000000000155e-01,6.335199976828418400e-01,1.387778780781445676e-17,9.748552553687560296e-02
3.320000000000000173e-01,6.375747932169941734e-01,6.938893903907228378e-18,9.792881503568547086e-02
3.340000000000000191e-01,6.416312307692342287e-01,1.387778780781445676e-17,9.837393353750654990e-02
3.360000000000000209e-01,6.456892918603642784e-01,0.000000000000000000e+00,9.882083764133235693e-02
3.380000000000000226e-01,6.497489579880841859e-01,1.387778780781445676e-17,9.926948460282734865e-02
3.400000000000000244e-01,6.538102106268599556e-01,4.625929269271485328e-18,9.971983232828321442e-02
3.420000000000000262e-01,6.578730312286822368e-01,1.156482317317871448e-17,1.001718393683891095e-01
3.440000000000000280e-01,6.619374012229028992e-01,4.625929269271485328e-18,1.006254649118186184e-01
3.460000000000000298e-01,6.660033020168212303e-01,9.251858538542970657e-18,1.010806687786620500e-01
3.480000000000000315e-01,6.700707149958615716e-01,4.625929269271485328e-18,1.015374114137152783e-01
3.500000000000000333e-01,6.741396215238157907e-01,6.938893903907228378e-18,1.019956538796369244e-01
3.519999999999999796e-01,6.782100029432793775e-01,4.625929269271485328e-18,1.024553578499985823e-01
3.539999999999999813e-01,6.822818405756354565e-01,2.312964634635742664e-18,1.029164856022296293e-01
3.559999999999999831e-01,6.863551157216818410e-01,2.081668171172168513e-17,1.033790000104781448e-01
3.579999999999999849e-01,6.904298096617145220e-01,4.625929269271485328e-18,1.038428645383982635e-01
3.599999999999999867e-01,6.945059036557656995e-01,1.850371707708594131e-17,1.043080432318732459e-01
3.619999999999999885e-01,6.985833789441047159e-01,1.619075244245020058e-17,1.047745007116883814e-01
3.639999999999999902e-01,7.026622167471892055e-01,2.312964634635742664e-18,1.052422021661610918e-01
3.659999999999999920e-01,7.067423982663028070e-01,1.387778780781445676e-17,1.057111133437435985e-01
3.679999999999999938e-01,7.108239046836093422e-01,2.775557561562891351e-17,1.061812005455986946e-01
3.699999999999999956e-01,7.149067171624272632e-01,4.625929269271485328e-18,1.066524306181651366e-01
3.719999999999999973e-01,7.189908168476355499e-01,9.251858538542970657e-18,1.071247709457177621e-01
3.739999999999999991e-01,7.230761848659028601e-01,1.156482317317871448e-17,1.075981894429288571e-01
3.760000000000000009e-01,7.271628023258411844e-01,2.312964634635742664e-18,1.080726545474390843e-01
3.780000000000000027e-01,7.312506503184810214e-01,4.625929269271485328e-18,1.085481352124482712e-01
3.800000000000000044e-01,7.353397099174925344e-01,1.850371707708594131e-17,1.090246008993226712e-01
3.820000000000000062e-01,7.394299621792921329e-01,0.000000000000000000e+00,1.095020215702342953e-01
3.840000000000000080e-01,7.435213881436455452e-01,9.251858538542970657e-18,1.099803676808357999e-01
3.860000000000000098e-01,7.476139688335683431e-01,1.387778780781445676e-17,1.104596101729695828e-01
3.880000000000000115e-01,7.517076852558783884e-01,9.251858538542970657e-18,1.109397204674239523e-01
3.900000000000000133e-01,7.558025184014489639e-01,1.156482317317871448e-17,1.114206704567367034e-01
3.920000000000000151e-01,7.598984492453064732e-01,4.625929269271485328e-18,1.119024324980473634e-01
